MinFreq Project Subtype Sample NumVariants
0.006 flu-Debbink H3N2 083 58
0.006 flu-Debbink H3N2 084 62
0.006 flu-Debbink H3N2 085 8
0.006 flu-Debbink H3N2 086 3
0.006 flu-Debbink H3N2 088 13
0.006 flu-Debbink H3N2 089 11
0.006 flu-Debbink H3N2 090 21
0.006 flu-Debbink H3N2 091 73
0.006 flu-Debbink H3N2 092 44
0.006 flu-Debbink H3N2 093 39
0.006 flu-Debbink H3N2 094 54
0.006 flu-Debbink H3N2 095 10
0.006 flu-Debbink H3N2 096 33
0.006 flu-Debbink H3N2 098 5
0.006 flu-Debbink H3N2 100 3
0.006 flu-Debbink H3N2 101 2
0.006 flu-Debbink H3N2 103 8
0.006 flu-Debbink H3N2 104 16
0.006 flu-Debbink H3N2 105 75
0.006 flu-Debbink H3N2 106 4
0.006 flu-Debbink H3N2 400 473
0.006 flu-Debbink H3N2 401 20
0.006 flu-Debbink H3N2 402 199
0.006 flu-Debbink H3N2 403 103
0.006 flu-Debbink H3N2 404 8
0.006 flu-Debbink H3N2 406 172
0.006 flu-Debbink H3N2 407 58
0.006 flu-Debbink H3N2 409 155
0.006 flu-Debbink H3N2 411 42
0.006 flu-Debbink H3N2 412 50
0.006 flu-Debbink H3N2 414 50
0.006 flu-Debbink H3N2 415 42
0.006 flu-Debbink H3N2 426 181
0.006 flu-Debbink H3N2 427 442
0.006 flu-Debbink H3N2 501 54
0.006 flu-Debbink H3N2 503 13
0.006 flu-Debbink H3N2 504 59
0.006 flu-Debbink H3N2 506 120
0.006 flu-Debbink H3N2 507 33
0.006 flu-Debbink H3N2 508 24
0.006 flu-Debbink H3N2 509 54
0.006 flu-Debbink H3N2 511 5
0.006 flu-Debbink H3N2 512 87
0.006 flu-Debbink H3N2 515 69
0.006 flu-Debbink H3N2 517 78
0.006 flu-Debbink H3N2 520 69
0.006 flu-Debbink H3N2 524 74
0.006 flu-Debbink H3N2 525 244
0.006 flu-Debbink H3N2 528 86
0.006 flu-Debbink H3N2 529 33
0.006 flu-Debbink H3N2 Brisbane 5
0.006 flu-Debbink H3N2 Cal-H3N2 6
0.006 flu-Dinis H3N2 U130164 12
0.006 flu-Dinis H3N2 U130283 7
0.006 flu-Dinis H3N2 U130482 18
0.006 flu-Dinis H3N2 U130506 7
0.006 flu-Dinis H3N2 U130518 1
0.006 flu-Dinis H3N2 U130585 11
0.006 flu-Dinis H3N2 U130593 6
0.006 flu-Dinis H3N2 U130648 3
0.006 flu-Dinis H3N2 U130653 6
0.006 flu-Dinis H3N2 U130661 1
0.006 flu-Dinis H3N2 U130717 1
0.006 flu-Dinis H3N2 U130728 14
0.006 flu-Dinis H3N2 U130729 12
0.006 flu-Dinis H3N2 U130773 3
0.006 flu-Dinis H3N2 U130780 3
0.006 flu-Dinis H3N2 U130890 16
0.006 flu-Dinis H3N2 U130975 1
0.006 flu-Dinis H3N2 U131002 1
0.006 flu-Dinis H3N2 U131012 11
0.006 flu-Dinis H3N2 U131062 16
0.006 flu-Dinis H3N2 U131069 9
0.006 flu-Dinis H3N2 U131071 3
0.006 flu-Dinis H3N2 U131142 5
0.006 flu-Dinis H3N2 U131146 16
0.006 flu-Dinis H3N2 U131155 3
0.006 flu-Dinis H3N2 U131166 3
0.006 flu-Dinis H3N2 U131171 5
0.006 flu-Dinis H3N2 U131291 7
0.006 flu-Dinis H3N2 U131359 21
0.006 flu-Dinis H3N2 U131392 2
0.006 flu-Dinis H3N2 U131545 5
0.006 flu-Dinis H3N2 V130075 13
0.006 flu-Dinis H3N2 V130083 5
0.006 flu-Dinis H3N2 V130122 2
0.006 flu-Dinis H3N2 V130176 9
0.006 flu-Dinis H3N2 V130179 2
0.006 flu-Dinis H3N2 V130258 8
0.006 flu-Dinis H3N2 V130286 56
0.006 flu-Dinis H3N2 V130302 1
0.006 flu-Dinis H3N2 V130470 3
0.006 flu-Dinis H3N2 V130536 1
0.006 flu-Dinis H3N2 V130636 1
0.006 flu-Dinis H3N2 V130651 7
0.006 flu-Dinis H3N2 V130659 3
0.006 flu-Dinis H3N2 V130701 4
0.006 flu-Dinis H3N2 V130744 15
0.006 flu-Dinis H3N2 V130764 2
0.006 flu-Dinis H3N2 V130800 4
0.006 flu-Dinis H3N2 V130828 13
0.006 flu-Dinis H3N2 V131003 4
0.006 flu-Dinis H3N2 V131145 1
0.006 flu-Dinis H3N2 V131150 2
0.006 flu-Dinis H3N2 V131159 5
0.006 flu-Dinis H3N2 V131172 2
0.006 flu-Dinis H3N2 V131184 2
0.006 flu-Dinis H3N2 V131188 6
0.006 flu-Dinis H3N2 V131305 11
0.006 flu-Dinis H3N2 V131329 10
0.006 flu-Dinis pdmH1N1 U140092 7
0.006 flu-Dinis pdmH1N1 U140093 3
0.006 flu-Dinis pdmH1N1 U140097 15
0.006 flu-Dinis pdmH1N1 U140100 1
0.006 flu-Dinis pdmH1N1 U140103 8
0.006 flu-Dinis pdmH1N1 U140104 4
0.006 flu-Dinis pdmH1N1 U140106 1
0.006 flu-Dinis pdmH1N1 U140116 3
0.006 flu-Dinis pdmH1N1 U140118 6
0.006 flu-Dinis pdmH1N1 U140119 7
0.006 flu-Dinis pdmH1N1 U140123 1
0.006 flu-Dinis pdmH1N1 U140126 16
0.006 flu-Dinis pdmH1N1 U140136 1
0.006 flu-Dinis pdmH1N1 U140144 12
0.006 flu-Dinis pdmH1N1 U140148 12
0.006 flu-Dinis pdmH1N1 U140154 5
0.006 flu-Dinis pdmH1N1 U140168 13
0.006 flu-Dinis pdmH1N1 U140173 9
0.006 flu-Dinis pdmH1N1 U140185 8
0.006 flu-Dinis pdmH1N1 U140208 8
0.006 flu-Dinis pdmH1N1 U140219 13
0.006 flu-Dinis pdmH1N1 U140225 1
0.006 flu-Dinis pdmH1N1 U140244 4
0.006 flu-Dinis pdmH1N1 U140247 5
0.006 flu-Dinis pdmH1N1 U140248 3
0.006 flu-Dinis pdmH1N1 U140261 11
0.006 flu-Dinis pdmH1N1 V140022 6
0.006 flu-Dinis pdmH1N1 V140094 2
0.006 flu-Dinis pdmH1N1 V140172 6
0.006 flu-Dinis pdmH1N1 V140211 7
0.006 flu-Dinis pdmH1N1 V140222 12
0.006 flu-Dinis pdmH1N1 V140227 8
0.006 flu-Dinis pdmH1N1 V140241 3
0.006 flu-Dinis pdmH1N1 V140258 1
0.006 flu-Dinis pdmH1N1 V140586 18
0.006 flu-Dinis pdmH1N1 V140687 4
0.006 flu-Dinis pdmH1N1 V140704 4
0.006 flu-McCrone H3N2 1102 7
0.006 flu-McCrone H3N2 1121 10
0.006 flu-McCrone H3N2 1122 5
0.006 flu-McCrone H3N2 1125 22
0.006 flu-McCrone H3N2 1134 31
0.006 flu-McCrone H3N2 1139 8
0.006 flu-McCrone H3N2 1149 11
0.006 flu-McCrone H3N2 1150 12
0.006 flu-McCrone H3N2 1153 5
0.006 flu-McCrone H3N2 1154 3
0.006 flu-McCrone H3N2 1162 7
0.006 flu-McCrone H3N2 1164 11
0.006 flu-McCrone H3N2 1165 7
0.006 flu-McCrone H3N2 1168 10
0.006 flu-McCrone H3N2 1171 8
0.006 flu-McCrone H3N2 1173 4
0.006 flu-McCrone H3N2 1174 8
0.006 flu-McCrone H3N2 1175 3
0.006 flu-McCrone H3N2 1179 8
0.006 flu-McCrone H3N2 1185 7
0.006 flu-McCrone H3N2 1201 48
0.006 flu-McCrone H3N2 1203 19
0.006 flu-McCrone H3N2 1204 19
0.006 flu-McCrone H3N2 1205 13
0.006 flu-McCrone H3N2 1213 7
0.006 flu-McCrone H3N2 1217 61
0.006 flu-McCrone H3N2 1221 7
0.006 flu-McCrone H3N2 1225 20
0.006 flu-McCrone H3N2 1227 9
0.006 flu-McCrone H3N2 1228 21
0.006 flu-McCrone H3N2 1229 8
0.006 flu-McCrone H3N2 1230 15
0.006 flu-McCrone H3N2 1231 11
0.006 flu-McCrone H3N2 1232 8
0.006 flu-McCrone H3N2 1237 14
0.006 flu-McCrone H3N2 1238 12
0.006 flu-McCrone H3N2 1240 4
0.006 flu-McCrone H3N2 1241 151
0.006 flu-McCrone H3N2 1242 6
0.006 flu-McCrone H3N2 1245 4
0.006 flu-McCrone H3N2 1303 4
0.006 flu-McCrone H3N2 1305 10
0.006 flu-McCrone H3N2 1307 10
0.006 flu-McCrone H3N2 1310 14
0.006 flu-McCrone H3N2 1313 13
0.006 flu-McCrone H3N2 1317 7
0.006 flu-McCrone H3N2 1321 4
0.006 flu-McCrone H3N2 1323 9
0.006 flu-McCrone H3N2 1340 10
0.006 flu-McCrone H3N2 HS1250 3
0.006 flu-McCrone H3N2 HS1255 5
0.006 flu-McCrone H3N2 HS1256 9
0.006 flu-McCrone H3N2 HS1284 7
0.006 flu-McCrone H3N2 HS1294 56
0.006 flu-McCrone H3N2 HS1313 3
0.006 flu-McCrone H3N2 HS1327 4
0.006 flu-McCrone H3N2 HS1328 3
0.006 flu-McCrone H3N2 HS1335 8
0.006 flu-McCrone H3N2 HS1336 9
0.006 flu-McCrone H3N2 HS1340 11
0.006 flu-McCrone H3N2 HS1341 15
0.006 flu-McCrone H3N2 HS1342 8
0.006 flu-McCrone H3N2 HS1345 18
0.006 flu-McCrone H3N2 HS1349 10
0.006 flu-McCrone H3N2 HS1351 6
0.006 flu-McCrone H3N2 HS1357 6
0.006 flu-McCrone H3N2 HS1364 19
0.006 flu-McCrone H3N2 HS1367 2
0.006 flu-McCrone H3N2 HS1369 10
0.006 flu-McCrone H3N2 HS1375 39
0.006 flu-McCrone H3N2 HS1376 8
0.006 flu-McCrone H3N2 HS1377 19
0.006 flu-McCrone H3N2 HS1381 20
0.006 flu-McCrone H3N2 HS1385 14
0.006 flu-McCrone H3N2 HS1387 2
0.006 flu-McCrone H3N2 HS1388 11
0.006 flu-McCrone H3N2 HS1390 16
0.006 flu-McCrone H3N2 HS1392 2
0.006 flu-McCrone H3N2 HS1393 3
0.006 flu-McCrone H3N2 HS1394 2
0.006 flu-McCrone H3N2 HS1401 5
0.006 flu-McCrone H3N2 HS1402 2
0.006 flu-McCrone H3N2 HS1405 34
0.006 flu-McCrone H3N2 HS1408 15
0.006 flu-McCrone H3N2 HS1409 6
0.006 flu-McCrone H3N2 HS1413 7
0.006 flu-McCrone H3N2 HS1416 6
0.006 flu-McCrone H3N2 HS1417 10
0.006 flu-McCrone H3N2 HS1421 9
0.006 flu-McCrone H3N2 HS1425 13
0.006 flu-McCrone H3N2 HS1427 7
0.006 flu-McCrone H3N2 HS1445 3
0.006 flu-McCrone H3N2 HS1448 4
0.006 flu-McCrone H3N2 HS1450 4
0.006 flu-McCrone H3N2 HS1455 9
0.006 flu-McCrone H3N2 HS1457 7
0.006 flu-McCrone H3N2 HS1460 4
0.006 flu-McCrone H3N2 HS1461 6
0.006 flu-McCrone H3N2 HS1463 6
0.006 flu-McCrone H3N2 HS1465 3
0.006 flu-McCrone H3N2 HS1473 7
0.006 flu-McCrone H3N2 HS1474 4
0.006 flu-McCrone H3N2 HS1484 8
0.006 flu-McCrone H3N2 HS1487 4
0.006 flu-McCrone H3N2 HS1500 8
0.006 flu-McCrone H3N2 HS1505 5
0.006 flu-McCrone H3N2 HS1507 8
0.006 flu-McCrone H3N2 HS1509 4
0.006 flu-McCrone H3N2 HS1510 17
0.006 flu-McCrone H3N2 HS1516 7
0.006 flu-McCrone H3N2 HS1517 5
0.006 flu-McCrone H3N2 HS1518 17
0.006 flu-McCrone H3N2 HS1519 7
0.006 flu-McCrone H3N2 HS1520 8
0.006 flu-McCrone H3N2 HS1525 11
0.006 flu-McCrone H3N2 HS1530 68
0.006 flu-McCrone H3N2 HS1531 7
0.006 flu-McCrone H3N2 HS1532 5
0.006 flu-McCrone H3N2 HS1535 4
0.006 flu-McCrone H3N2 HS1536 10
0.006 flu-McCrone H3N2 HS1537 4
0.006 flu-McCrone H3N2 HS1543 5
0.006 flu-McCrone H3N2 HS1544 7
0.006 flu-McCrone H3N2 HS1554 2
0.006 flu-McCrone H3N2 HS1562 7
0.006 flu-McCrone H3N2 HS1563 10
0.006 flu-McCrone H3N2 HS1564 6
0.006 flu-McCrone H3N2 HS1566 9
0.006 flu-McCrone H3N2 HS1567 9
0.006 flu-McCrone H3N2 HS1573 8
0.006 flu-McCrone H3N2 HS1579 11
0.006 flu-McCrone H3N2 HS1595 12
0.006 flu-McCrone H3N2 HS1596 4
0.006 flu-McCrone H3N2 HS1604 5
0.006 flu-McCrone H3N2 HS1607 3
0.006 flu-McCrone H3N2 MH7385 5
0.006 flu-McCrone H3N2 MH7390 10
0.006 flu-McCrone H3N2 MH7391 9
0.006 flu-McCrone H3N2 MH7409 10
0.006 flu-McCrone H3N2 MH7440 9
0.006 flu-McCrone H3N2 MH7455 6
0.006 flu-McCrone H3N2 MH7492 5
0.006 flu-McCrone H3N2 MH7505 12
0.006 flu-McCrone H3N2 MH7520 10
0.006 flu-McCrone H3N2 MH7564 4
0.006 flu-McCrone H3N2 MH7565 3
0.006 flu-McCrone H3N2 MH7611 23
0.006 flu-McCrone H3N2 MH7612 11
0.006 flu-McCrone H3N2 MH7627 11
0.006 flu-McCrone H3N2 MH7687 9
0.006 flu-McCrone H3N2 MH7755 11
0.006 flu-McCrone H3N2 MH7796 17
0.006 flu-McCrone H3N2 MH7799 115
0.006 flu-McCrone H3N2 MH7800 11
0.006 flu-McCrone H3N2 MH7804 6
0.006 flu-McCrone H3N2 MH7842 4
0.006 flu-McCrone H3N2 MH7843 9
0.006 flu-McCrone H3N2 MH7844 7
0.006 flu-McCrone H3N2 MH7845 15
0.006 flu-McCrone H3N2 MH7851 18
0.006 flu-McCrone H3N2 MH7852 48
0.006 flu-McCrone H3N2 MH7855 6
0.006 flu-McCrone H3N2 MH7860 50
0.006 flu-McCrone H3N2 MH7884 16
0.006 flu-McCrone H3N2 MH7885 6
0.006 flu-McCrone H3N2 MH7886 16
0.006 flu-McCrone H3N2 MH7890 8
0.006 flu-McCrone H3N2 MH7891 7
0.006 flu-McCrone H3N2 MH7893 5
0.006 flu-McCrone H3N2 MH7905 14
0.006 flu-McCrone H3N2 MH7953 15
0.006 flu-McCrone H3N2 MH8041 6
0.006 flu-McCrone H3N2 MH8052 8
0.006 flu-McCrone H3N2 MH8088 20
0.006 flu-McCrone H3N2 MH8089 13
0.006 flu-McCrone H3N2 MH8090 10
0.006 flu-McCrone H3N2 MH8125 46
0.006 flu-McCrone H3N2 MH8126 13
0.006 flu-McCrone H3N2 MH8129 18
0.006 flu-McCrone H3N2 MH8137 53
0.006 flu-McCrone H3N2 MH8155 4
0.006 flu-McCrone H3N2 MH8156 225
0.006 flu-McCrone H3N2 MH8158 6
0.006 flu-McCrone H3N2 MH8159 20
0.006 flu-McCrone H3N2 MH8160 13
0.006 flu-McCrone H3N2 MH8165 9
0.006 flu-McCrone H3N2 MH8183 7
0.006 flu-McCrone H3N2 MH8186 20
0.006 flu-McCrone H3N2 MH8308 11
0.006 flu-McCrone H3N2 MH8309 3
0.006 flu-McCrone H3N2 MH8354 7
0.006 flu-McCrone H3N2 MH8386 9
0.006 flu-McCrone H3N2 MH8390 37
0.006 flu-McCrone H3N2 MH8391 6
0.006 flu-McCrone H3N2 MH8392 5
0.006 flu-McCrone H3N2 MH8393 2
0.006 flu-McCrone H3N2 MH8396 3
0.006 flu-McCrone H3N2 MH8424 17
0.006 flu-McCrone H3N2 MH8439 7
0.006 flu-McCrone H3N2 MH8442 7
0.006 flu-McCrone H3N2 MH8445 8
0.006 flu-McCrone H3N2 MH8447 14
0.006 flu-McCrone H3N2 MH8586 15
0.006 flu-McCrone H3N2 MH8589 19
0.006 flu-McCrone H3N2 MH8592 6
0.006 flu-McCrone H3N2 MH8688 42
0.006 flu-McCrone H3N2 MH8690 41
0.006 flu-McCrone H3N2 MH8692 16
0.006 flu-McCrone H3N2 MH8700 10
0.006 flu-McCrone H3N2 MH8714 2
0.006 flu-McCrone H3N2 MH8766 18
0.006 flu-McCrone H3N2 MH8922 6
0.006 flu-McCrone H3N2 MH8924 10
0.006 flu-McCrone H3N2 MH8925 16
0.006 flu-McCrone H3N2 MH9045 13
0.006 flu-McCrone H3N2 PC1A 2
0.006 flu-McCrone H3N2 Vic_pool 2
0.006 flu-McCrone pdmH1N1 1112 22
0.006 flu-McCrone pdmH1N1 1137 124
0.006 flu-McCrone pdmH1N1 1142 59
0.006 flu-McCrone pdmH1N1 1143 21
0.006 flu-McCrone pdmH1N1 1144 12
0.006 flu-McCrone pdmH1N1 1311 8
0.006 flu-McCrone pdmH1N1 1346 3
0.006 flu-McCrone pdmH1N1 1347 6
0.006 flu-McCrone pdmH1N1 1348 6
0.006 flu-McCrone pdmH1N1 1349 3
0.006 flu-McCrone pdmH1N1 1350 9
0.006 flu-McCrone pdmH1N1 1351 15
0.006 flu-McCrone pdmH1N1 1353 14
0.006 flu-McCrone pdmH1N1 1357 7
0.006 flu-McCrone pdmH1N1 1362 34
0.006 flu-McCrone pdmH1N1 1363 19
0.006 flu-McCrone pdmH1N1 1364 84
0.006 flu-McCrone pdmH1N1 1370 7
0.006 flu-McCrone pdmH1N1 1371 14
0.006 flu-McCrone pdmH1N1 1374 22
0.006 flu-McCrone pdmH1N1 1376 2
0.006 flu-McCrone pdmH1N1 1401 7
0.006 flu-McCrone pdmH1N1 1402 34
0.006 flu-McCrone pdmH1N1 1403 12
0.006 flu-McCrone pdmH1N1 1405 12
0.006 flu-McCrone pdmH1N1 1406 15
0.006 flu-McCrone pdmH1N1 1408 22
0.006 flu-McCrone pdmH1N1 1410 13
0.006 flu-McCrone pdmH1N1 1411 4
0.006 flu-McCrone pdmH1N1 1413 6
0.006 flu-McCrone pdmH1N1 1414 10
0.006 flu-McCrone pdmH1N1 1415 16
0.006 flu-McCrone pdmH1N1 Cali_pool 2
0.006 flu-Xue-acute H3N2 WSPHL1-1 43
0.006 flu-Xue-acute H3N2 WSPHL1-2 58
0.006 flu-Xue-acute H3N2 WSPHL2-1 39
0.006 flu-Xue-acute H3N2 WSPHL2-2 51
0.006 flu-Xue-acute H3N2 WSPHL3-1 49
0.006 flu-Xue-acute H3N2 WSPHL3-2 51
0.006 flu-Xue-acute H3N2 WSPHL4-1 37
0.006 flu-Xue-acute H3N2 WSPHL4-2 55
0.006 flu-Xue-acute H3N2 WSPHL5-1 121
0.006 flu-Xue-acute H3N2 WSPHL5-2 94
0.006 flu-Xue-acute H3N2 WSPHL6-1 54
0.006 flu-Xue-acute H3N2 WSPHL6-2 57
0.006 flu-Xue-acute H3N2 WSPHL7-1 36
0.006 flu-Xue-acute H3N2 WSPHL7-2 50
0.006 flu-Xue-acute H3N2 WSPHL8-1 45
0.006 flu-Xue-acute H3N2 WSPHL8-2 64
0.006 flu-Xue-acute H3N2 WSPHL9-1 75
0.006 flu-Xue-acute H3N2 WSPHL9-2 68
0 flu-Dinis pdmH1N1 U140146 0
0 flu-Dinis pdmH1N1 U140179 0
0 flu-Dinis pdmH1N1 U140189 0
0 flu-Dinis pdmH1N1 U140229 0
0 flu-Dinis pdmH1N1 U140243 0
0 flu-Dinis pdmH1N1 U140249 0
0 flu-Dinis pdmH1N1 V140032 0
0 flu-Dinis pdmH1N1 V140181 0
0 flu-Dinis pdmH1N1 V140187 0
0 flu-Dinis H3N2 U130016 0
0 flu-Dinis H3N2 U130203 0
0 flu-Dinis H3N2 U130237 0
0 flu-Dinis H3N2 U130485 0
0 flu-Dinis H3N2 U130749 0
0 flu-Dinis H3N2 U131221 0
0 flu-Dinis H3N2 V130747 0
0 flu-Dinis H3N2 V130755 0
0 flu-Dinis H3N2 V131208 0
0 flu-Dinis H3N2 V131358 0
0 flu-Debbink H3N2 510 0
0 flu-Debbink H3N2 530 0
0 flu-McCrone H3N2 HS1253 0
0 flu-McCrone H3N2 HS1391 0
0 flu-McCrone H3N2 Perth_mp 0
0.007 flu-Barbezange H3N2 Barbezange-130 62
0.007 flu-Barbezange H3N2 Barbezange-155 6
0.007 flu-Barbezange H3N2 Barbezange-166 20
0.007 flu-Barbezange H3N2 Barbezange-171 33
0.007 flu-Barbezange H3N2 Barbezange-192 89
0.007 flu-Barbezange H3N2 Barbezange-202 18
0.007 flu-Barbezange H3N2 Barbezange-244 77
0.007 flu-Barbezange H3N2 Barbezange-249 23
0.007 flu-Barbezange H3N2 Barbezange-281 18
0.007 flu-Barbezange H3N2 Barbezange-284 6
0.007 flu-Barbezange H3N2 Barbezange-296 213
0.007 flu-Barbezange H3N2 Barbezange-329 56
0.007 flu-Barbezange H3N2 Barbezange-338 164
0.007 flu-Barbezange H3N2 Barbezange-342 4
0.007 flu-Barbezange H3N2 Barbezange-400 128
0.007 flu-Barbezange H3N2 Barbezange-427 26
0.007 flu-Barbezange H3N2 Barbezange-430 20
0.007 flu-Barbezange H3N2 Barbezange-438 5
0.007 flu-Barbezange H3N2 Barbezange-443 75
0.007 flu-Barbezange H3N2 Barbezange-446 33
0.007 flu-Barbezange H3N2 Barbezange-473 10
0.007 flu-Barbezange H3N2 Barbezange-485 14
0.007 flu-Barbezange H3N2 Barbezange-629 10
0.007 flu-Barbezange H3N2 Barbezange-641 74
0.007 flu-Barbezange H3N2 Barbezange-676 4
0.007 flu-Barbezange H3N2 Barbezange-718 51
0.007 flu-Barbezange H3N2 Barbezange-752 49
0.007 flu-Barbezange H3N2 Barbezange-760 31
0.007 flu-Barbezange H3N2 Barbezange-816 117
0.007 flu-Barbezange H3N2 Barbezange-822 11
0.007 flu-Barbezange H3N2 Barbezange-833 39
0.007 flu-Barbezange H3N2 Barbezange-858 11
0.007 flu-Barbezange H3N2 Barbezange-862 21
0.007 flu-Barbezange H3N2 Barbezange-915 109
0.007 flu-Barbezange H3N2 Barbezange-986 57
0.007 flu-Barbezange pdmH1N1 Barbezange-154 16
0.007 flu-Barbezange pdmH1N1 Barbezange-182 313
0.007 flu-Barbezange pdmH1N1 Barbezange-208 177
0.007 flu-Barbezange pdmH1N1 Barbezange-258 130
0.007 flu-Barbezange pdmH1N1 Barbezange-282 45
0.007 flu-Barbezange pdmH1N1 Barbezange-291 116
0.007 flu-Barbezange pdmH1N1 Barbezange-347 35
0.007 flu-Barbezange pdmH1N1 Barbezange-355 175
0.007 flu-Barbezange pdmH1N1 Barbezange-373 230
0.007 flu-Barbezange pdmH1N1 Barbezange-379 180
0.007 flu-Barbezange pdmH1N1 Barbezange-398 225
0.007 flu-Barbezange pdmH1N1 Barbezange-435 28
0.007 flu-Barbezange pdmH1N1 Barbezange-495 51
0.007 flu-Barbezange pdmH1N1 Barbezange-528 30
0.007 flu-Barbezange pdmH1N1 Barbezange-531 189
0.007 flu-Barbezange pdmH1N1 Barbezange-634 278
0.007 flu-Barbezange pdmH1N1 Barbezange-639 83
0.007 flu-Barbezange pdmH1N1 Barbezange-647 72
0.007 flu-Barbezange pdmH1N1 Barbezange-659 216
0.007 flu-Barbezange pdmH1N1 Barbezange-660 43
0.007 flu-Barbezange pdmH1N1 Barbezange-681 119
0.007 flu-Barbezange pdmH1N1 Barbezange-687 24
0.007 flu-Barbezange pdmH1N1 Barbezange-696 19
0.007 flu-Barbezange pdmH1N1 Barbezange-706 75
0.007 flu-Barbezange pdmH1N1 Barbezange-720 92
0.007 flu-Barbezange pdmH1N1 Barbezange-722 23
0.007 flu-Barbezange pdmH1N1 Barbezange-724 175
0.007 flu-Barbezange pdmH1N1 Barbezange-734 85
0.007 flu-Barbezange pdmH1N1 Barbezange-767 137
0.007 flu-Barbezange pdmH1N1 Barbezange-781 12
0.007 flu-Barbezange pdmH1N1 Barbezange-835 76
0.007 flu-Barbezange pdmH1N1 Barbezange-850 114
0.007 flu-Barbezange pdmH1N1 Barbezange-894 56
0.007 flu-Barbezange pdmH1N1 Barbezange-899 16
0.007 flu-Barbezange pdmH1N1 Barbezange-925 195
0.007 flu-Barbezange pdmH1N1 Barbezange-943 55
0.007 flu-Barbezange pdmH1N1 Barbezange-963 35
0.007 flu-Barbezange pdmH1N1 Barbezange-991 20
0.007 flu-Barbezange pdmH1N1 Barbezange-995 40
0.007 flu-Barbezange seasonalH1N1 Barbezange-122 44
0.007 flu-Barbezange seasonalH1N1 Barbezange-131 12
0.007 flu-Barbezange seasonalH1N1 Barbezange-144 5
0.007 flu-Barbezange seasonalH1N1 Barbezange-219 99
0.007 flu-Barbezange seasonalH1N1 Barbezange-220 14
0.007 flu-Barbezange seasonalH1N1 Barbezange-290 16
0.007 flu-Barbezange seasonalH1N1 Barbezange-337 4
0.007 flu-Barbezange seasonalH1N1 Barbezange-405 9
0.007 flu-Barbezange seasonalH1N1 Barbezange-442 59
0.007 flu-Barbezange seasonalH1N1 Barbezange-453 53
0.007 flu-Barbezange seasonalH1N1 Barbezange-459 103
0.007 flu-Barbezange seasonalH1N1 Barbezange-486 29
0.007 flu-Barbezange seasonalH1N1 Barbezange-534 11
0.007 flu-Barbezange seasonalH1N1 Barbezange-562 83
0.007 flu-Barbezange seasonalH1N1 Barbezange-578 4
0.007 flu-Barbezange seasonalH1N1 Barbezange-617 47
0.007 flu-Barbezange seasonalH1N1 Barbezange-624 77
0.007 flu-Barbezange seasonalH1N1 Barbezange-628 56
0.007 flu-Barbezange seasonalH1N1 Barbezange-671 237
0.007 flu-Barbezange seasonalH1N1 Barbezange-772 40
0.007 flu-Barbezange seasonalH1N1 Barbezange-776 18
0.007 flu-Barbezange seasonalH1N1 Barbezange-827 21
0.007 flu-Barbezange seasonalH1N1 Barbezange-866 87
0.007 flu-Barbezange seasonalH1N1 Barbezange-871 3
0.007 flu-Barbezange seasonalH1N1 Barbezange-895 127
0.007 flu-Barbezange seasonalH1N1 Barbezange-948 112
0.007 flu-Barbezange seasonalH1N1 Barbezange-960 25
0.007 flu-Debbink H3N2 002 2
0.007 flu-Debbink H3N2 003 17
0.007 flu-Debbink H3N2 004 294
0.007 flu-Debbink H3N2 005 21
0.007 flu-Debbink H3N2 006 66
0.007 flu-Debbink H3N2 007 3
0.007 flu-Debbink H3N2 008 13
0.007 flu-Debbink H3N2 010 22
0.007 flu-Debbink H3N2 011 1
0.007 flu-Debbink H3N2 012 2
0.007 flu-Debbink H3N2 013 12
0.007 flu-Debbink H3N2 014 24
0.007 flu-Debbink H3N2 015 23
0.007 flu-Debbink H3N2 016 6
0.007 flu-Debbink H3N2 017 6
0.007 flu-Debbink H3N2 018 10
0.007 flu-Debbink H3N2 019 5
0.007 flu-Debbink H3N2 020 39
0.007 flu-Debbink H3N2 022 10
0.007 flu-Debbink H3N2 023 45
0.007 flu-Debbink H3N2 024 34
0.007 flu-Debbink H3N2 025 4
0.007 flu-Debbink H3N2 026 12
0.007 flu-Debbink H3N2 027 3
0.007 flu-Debbink H3N2 028 6
0.007 flu-Debbink H3N2 029 7
0.007 flu-Debbink H3N2 030 35
0.007 flu-Debbink H3N2 031 3
0.007 flu-Debbink H3N2 033 7
0.007 flu-Debbink H3N2 034 10
0.007 flu-Debbink H3N2 036 53
0.007 flu-Debbink H3N2 037 54
0.007 flu-Debbink H3N2 038 49
0.007 flu-Debbink H3N2 039 6
0.007 flu-Debbink H3N2 040 72
0.007 flu-Debbink H3N2 041 11
0.007 flu-Debbink H3N2 042 5
0.007 flu-Debbink H3N2 043 6
0.007 flu-Debbink H3N2 044 35
0.007 flu-Debbink H3N2 046 3
0.007 flu-Debbink H3N2 047 7
0.007 flu-Debbink H3N2 049 8
0.007 flu-Debbink H3N2 050 12
0.007 flu-Debbink H3N2 051 6
0.007 flu-Debbink H3N2 052 23
0.007 flu-Debbink H3N2 054 10
0.007 flu-Debbink H3N2 055 9
0.007 flu-Debbink H3N2 056 4
0.007 flu-Debbink H3N2 057 6
0.007 flu-Debbink H3N2 058 63
0.007 flu-Debbink H3N2 059 56
0.007 flu-Debbink H3N2 061 4
